,TOA,first_diff,residuals,theta,circResiduals
203,6089.987010955811,30.01436424255371,0.05085778561622344,4.280152874132352,-0.002698170625731168
204,6120.001375198364,29.99256134033203,0.05175401241590513,4.30124751146851,-0.0017531151009079482
205,6149.993936538696,29.991891860961914,0.05108373007740238,4.322326825331162,-0.002361259771614617
206,6179.985828399658,30.014533042907715,0.05102600648364973,4.34340566867162,-0.00234353558068931
207,6210.000361442566,29.991483688354492,0.050676310647869385,4.364500424643715,-0.002604433812354409
208,6239.99184513092,30.014830589294434,0.051323740954187944,4.385578981113092,-0.0018550309753814012
209,6270.006675720215,29.991162300109863,0.05035503246287383,4.406673946206163,-0.0027084794444307003
210,6299.997838020325,29.990917205810547,0.05010912050001121,4.427752276798076,-0.00282607584979027
211,6329.988755226135,30.01400661468506,0.050500443964995353,4.448830435133289,-0.002293353819454391
212,6360.00276184082,29.990842819213867,0.050035274623258075,4.469924821122119,-0.0026039795287964296
213,6389.993604660034,30.01354217529297,0.05003530942277322,4.491002927177089,-0.0024365628887234453
214,6420.007146835327,29.990918159484863,0.05011062396268634,4.512096986749526,-0.002180847119479537
215,6449.998064994812,29.989990234375,0.04918332742546011,4.533175145754999,-0.0029150755506401893
216,6479.988055229187,30.012744903564453,0.04923749180259529,4.554252652597943,-0.002655137390517856
217,6510.0008001327515,29.99023151397705,0.04942416757954038,4.575346151833408,-0.00224989731990112
218,6539.9910316467285,30.023162841796875,0.05965625187793692,4.596423828252014,0.008213115190617841
219,6570.014194488525,29.979272842407227,0.061163922336302634,4.6175246494026485,0.009964408416487755
220,6599.993467330933,30.01167869567871,0.048172249009141535,4.63859462386893,-0.0027716859006379074
221,6630.005146026611,29.98869228363037,0.04788459726482642,4.6596873737542355,-0.0027912727697146644
222,6659.993838310242,30.011448860168457,0.04794201904271042,4.680763968373951,-0.002453908317335121
223,6690.00528717041,29.988614082336426,0.0478061025627486,4.701856556726708,-0.0022977020115580865
224,6719.993901252747,30.010665893554688,0.047159321385483996,4.722933096385142,-0.002640753857501829
225,6750.004567146301,29.988097190856934,0.04728911113374193,4.74402513445482,-0.0021953092113270317
226,6779.992664337158,30.010295867919922,0.04678965888953057,4.765101310832585,-0.0023677908095008915
227,6810.002960205078,29.98695945739746,0.04615262267506058,4.786193088841563,-0.002666198199694894
228,6839.989919662476,30.006635665893555,0.06582750123335307,4.807268465599703,0.0173583025191449
229,6869.996555328369,29.990181922912598,0.04937459965134078,4.828357671152584,0.0012663603494534326
230,6899.986737251282,30.009077072143555,0.023034013961890986,4.849435312717694,-0.02470252184158445
231,6929.995814323425,30.008777618408203,0.022734499769173543,4.870526234134985,-0.02461931434382577
232,6960.0045919418335,29.985753059387207,0.045108677009198864,4.8916169450907825,-0.0018518021959489234
233,6989.990345001221,30.00808334350586,0.04474017338013848,4.912691473970609,-0.00181684264966607
234,7019.998428344727,29.994976043701172,0.031632576017363905,4.933781696977465,-0.014510418151520911
235,7049.993404388428,29.997286796569824,0.03394280830436689,4.954862707937261,-0.011776273477908716
236,7079.990691184998,30.006962776184082,0.04361938380038415,4.975945342935913,-0.0016658710442671795
237,7109.997653961182,30.006980895996094,0.04363692287130994,4.997034778387813,-0.001204670972142989
238,7140.004634857178,29.983220100402832,0.04257617224288542,5.0181242265746455,-0.0018122619285022915
239,7169.987854957581,30.00572681427002,0.04238292180818136,5.0391969752451455,-0.0015434256438698613
240,7199.993581771851,30.005427360534668,0.04208409028218713,5.060285542040688,-0.0013707364573683004
241,7229.999009132385,29.982316970825195,0.04167277395210152,5.0813738983747365,-0.0013016560117565384
242,7259.98132610321,30.004608154296875,0.04126478492888634,5.102446012309456,-0.0012209611289450556
243,7289.985934257507,30.004191398620605,0.040847749536996776,5.123533792890564,-0.0011405031717626954
244,7319.990125656128,30.003772735595703,0.0404288822408789,5.144621280568254,-0.00105365611345494
245,7349.993898391724,30.00342845916748,0.04008477708044328,5.165708474002007,-0.0008840511589662814
246,7379.997326850891,30.002803802490234,0.039459906198935274,5.186795425472069,-0.000987443615789771
247,7410.000130653381,29.979744911193848,0.03910115582044151,5.207881937922135,-0.0008171843733756554
248,7439.979875564575,30.00200843811035,0.0386652075431141,5.228952244166886,-0.000717231202472482
249,7469.981884002686,30.001551628112793,0.03820811735654349,5.2500381976204995,-0.0006309565392144875
250,7499.983435630798,30.001127243041992,0.0377833399592172,5.271123830019795,-0.000505550982492449
251,7529.98456287384,30.000575065612793,0.03723103679594369,5.292209164153597,-0.0005010973929217427
252,7559.985137939453,30.000141143798828,0.03679799158018751,5.313294110207128,-0.0003710622627803653
253,7589.985279083252,29.999703407287598,0.036359321116963494,5.3343787512925696,-0.00024057719681477852
254,7619.98498249054,29.999135971069336,0.03579234737214041,5.355463084728885,-0.00023257357668392264
255,7649.984118461609,29.998682022094727,0.03533930008278681,5.376547019360776,-0.00010508003274156685
256,7679.982800483704,29.99838161468506,0.03503737537668055,5.397630634949128,0.0001788434202634817
257,7709.981182098389,30.02023220062256,0.03418918725709022,5.418714039405726,-7.844682380603318e-05
258,7740.001414299011,29.997180938720703,0.03383758155065093,5.439812800848808,0.00016607383103470902
