,Datetime,RA,DEC,APmag,S-brt,delta,deldot,S-O-T /r,S-T-O,Sky_motion,Sky_mot_PA,RelVel-ANG,Lun_Sky_Brt,sky_SNR,time_from_start,Month,Year,Day,pca,residuals
4392,2024-07-02 00:00:00,47.204791666666665,20.968638888888886,-8.216,6.056,0.00250385732787,0.0262281,49.8011 /L,130.0908,34.65121,70.52408,1.4289579,n.a.,n.a.,15811200.0,7,2024,2,2.3638814215033994,7.4966325521105825e-06
8254,2024-12-09 22:00:00,4.161208333333334,1.9376666666666666,-10.822,4.880,0.00246615721178,-0.0278047,106.6060 /T,73.2565,35.608376,61.585292,-1.498842,n.a.,n.a.,29714400.0,12,2024,9,3.056832600034344,9.016566971308676e-05
5050,2024-07-29 10:00:00,49.77591666666667,22.02086111111111,-9.451,5.570,0.00251486961528,0.0391864,73.3270 /L,106.5369,34.245125,71.583946,2.1541125,n.a.,n.a.,18180000.0,7,2024,29,2.322268030543018,1.2259995483796665e-05
2806,2024-04-26 22:00:00,248.13233333333332,-25.723972222222223,-11.783,4.176,0.00261218962641,-0.0399438,146.1277 /L,33.7898,31.905509,101.38802,-2.265884,n.a.,n.a.,10101600.0,4,2024,26,-1.225516547707546,-1.5107076302556168e-05
3155,2024-05-11 11:00:00,94.543375,28.470444444444443,-7.772,6.171,0.00255775798186,0.0654213,43.3418 /T,136.5585,33.190822,90.999143,3.6437303,n.a.,n.a.,11358000.0,5,2024,11,1.566642361054456,-3.9016883109120343e-05
4671,2024-07-13 15:00:00,196.14554166666667,-6.348305555555555,-9.848,5.319,0.0026963412404,-0.018701,86.4483 /T,93.4,29.724798,117.43712,-1.106189,n.a.,n.a.,16815600.0,7,2024,13,-0.27772583891389474,2.3388585779469256e-05
1477,2024-03-02 13:00:00,236.10833333333332,-22.52025,-10.553,4.961,0.00262255818297,-0.0569577,102.9008 /L,76.9516,31.419576,106.50646,-3.271689,n.a.,n.a.,5317200.0,3,2024,2,-1.009646336004221,-2.020024128831805e-05
4758,2024-07-17 06:00:00,239.120625,-23.49475,-11.247,4.572,0.00260910148457,-0.0589671,127.1642 /T,52.7186,31.857802,104.74483,-3.35538,n.a.,n.a.,17128800.0,7,2024,17,-1.0641767149321737,-3.0033123532722302e-05
4912,2024-07-23 16:00:00,334.3994583333333,-12.100055555555556,-12.001,4.124,0.00244054896701,-0.0083393,149.5506 /L,30.38,36.533119,64.86364,-0.438478,n.a.,n.a.,17683200.0,7,2024,23,-2.6784822447771357,-4.9782216736270375e-06
5831,2024-08-30 23:00:00,126.14941666666667,24.111611111111113,-7.129,6.309,0.00264700476606,0.0381785,35.2808 /L,144.632,31.058563,106.03037,2.1955465,n.a.,n.a.,20991600.0,8,2024,30,1.009842241877054,4.259019703077224e-06
2423,2024-04-10 23:00:00,48.071875,21.112805555555557,-6.921,6.356,0.00245866028498,0.0594607,30.2946 /T,149.6345,35.959639,70.395961,3.1796767,n.a.,n.a.,8722800.0,4,2024,10,2.3492963772836624,-3.99032232175486e-05
2534,2024-04-15 14:00:00,116.089875,26.589,-9.965,5.271,0.0026379365758,0.0565555,87.5193 /T,92.3302,31.042622,100.99034,3.2698836,n.a.,n.a.,9122400.0,4,2024,15,1.1899129277697837,7.884093454509425e-06
5434,2024-08-14 10:00:00,250.1055,-25.1025,-10.766,4.872,0.00260196199883,-0.0650289,110.4370 /T,69.4252,31.949902,99.842814,-3.700658,n.a.,n.a.,19562400.0,8,2024,14,-1.257938934646762,-2.2754480487612635e-05
798,2024-02-03 06:00:00,223.52070833333335,-18.779222222222224,-9.986,5.245,0.002626929006,-0.0601077,86.8132 /L,93.0343,31.288216,111.12609,-3.462534,n.a.,n.a.,2872800.0,2,2024,3,-0.782644027984713,-2.886692612805771e-05
5420,2024-08-13 20:00:00,242.0435,-24.61263888888889,-10.529,4.996,0.00262312766471,-0.0603916,103.6198 /T,76.2361,31.416746,103.41366,-3.467986,n.a.,n.a.,19512000.0,8,2024,13,-1.117539394229724,-1.2276230573161559e-05
6399,2024-09-23 15:00:00,74.50645833333333,27.67727777777778,-10.665,4.961,0.00251742712949,0.0678591,104.4058 /L,75.4551,34.112636,82.214548,3.7416549,n.a.,n.a.,23036400.0,9,2024,23,1.910322635141661,-4.1055483322440574e-05
296,2024-01-13 08:00:00,321.48925,-18.24372222222222,-6.616,6.344,0.00242176732451,-0.0018197,25.6907 /T,154.2481,37.11492,69.368772,-0.10119,n.a.,n.a.,1065600.0,1,2024,13,-2.4717831828685872,-5.787319860999689e-05
4749,2024-07-16 21:00:00,234.12091666666666,-22.797055555555556,-11.112,4.653,0.00262163728707,-0.0566863,122.7919 /T,57.0839,31.532947,106.78078,-3.243728,n.a.,n.a.,17096400.0,7,2024,16,-0.9760760073142738,-2.3257278876742497e-05
6457,2024-09-26 01:00:00,110.48479166666667,27.335444444444445,-9.474,5.510,0.00260731547575,0.0577207,74.9692 /L,104.8868,31.804052,99.267429,3.2943391,n.a.,n.a.,23245200.0,9,2024,26,1.2885875445489463,-1.4899996365385672e-05
6822,2024-10-11 06:00:00,296.5878333333333,-25.68847222222222,-10.354,5.109,0.00254631489329,-0.0673659,95.6575 /T,84.1971,33.331933,77.977071,-3.756345,n.a.,n.a.,24559200.0,10,2024,11,-2.061569513140265,7.0826853530523565e-06
1363,2024-02-26 19:00:00,182.21408333333332,0.38875000000000004,-11.981,3.942,0.0027127583726,-0.0096114,155.4197 /L,24.5154,29.623566,118.45522,-0.561708,n.a.,n.a.,4906800.0,2,2024,26,-0.0196933503886772,3.7346487165813066e-05
5680,2024-08-24 16:00:00,35.883041666666664,17.215194444444442,-10.948,4.832,0.00246447794135,0.0494997,112.3874 /L,67.4836,35.646459,66.865359,2.6710084,n.a.,n.a.,20448000.0,8,2024,24,2.549425690010909,-2.6696638662686636e-06
2613,2024-04-18 21:00:00,156.28883333333334,13.708194444444445,-11.103,4.605,0.00270661450043,0.0146062,123.9854 /T,55.8867,29.587612,115.36724,0.8676716,n.a.,n.a.,9406800.0,4,2024,18,0.4625305541007188,3.804565006240799e-05
6278,2024-09-18 14:00:00,2.488166666666667,0.7048333333333333,-12.689,3.557,0.00238828880555,0.0004925,173.2215 /L,6.7627,38.158639,61.313999,0.0312254,n.a.,n.a.,22600800.0,9,2024,18,3.0824760200043317,1.734215135409554e-05
1390,2024-02-27 22:00:00,193.99704166666666,-4.058388888888889,-11.667,4.200,0.00270322520342,-0.0199275,143.2742 /L,36.6326,29.76858,117.86726,-1.169075,n.a.,n.a.,5004000.0,2,2024,27,-0.2346583662806942,2.9565415986719957e-05
8248,2024-12-09 16:00:00,1.035625,0.24372222222222223,-10.711,4.940,0.00247028896433,-0.029392,103.3189 /T,76.5412,35.481143,61.516989,-1.587799,n.a.,n.a.,29692800.0,12,2024,9,3.106334215044718,0.00010407383217404245
2043,2024-03-26 03:00:00,193.52854166666665,-4.2659722222222225,-12.376,3.599,0.00270248265083,-0.0182352,170.9301 /L,9.0457,29.897046,118.00324,-1.064056,n.a.,n.a.,7354800.0,3,2024,26,-0.22711722862346773,2.87112737400938e-05
6202,2024-09-15 10:00:00,318.92645833333336,-19.788694444444445,-11.823,4.253,0.00244829262481,-0.0603838,142.2773 /T,37.6373,36.223016,69.098197,-3.219547,n.a.,n.a.,22327200.0,9,2024,15,-2.431603192245124,-3.7661279132572556e-05
2991,2024-05-04 15:00:00,357.194,-2.9366111111111115,-8.189,6.073,0.00243490385741,-0.0192567,48.1096 /L,131.7871,36.615138,61.623419,-1.027493,n.a.,n.a.,10767600.0,5,2024,4,-3.0478416952601863,5.715349287941599e-05
2200,2024-04-01 16:00:00,277.07775,-27.487444444444446,-10.353,5.109,0.00255068858671,-0.0594179,95.8062 /L,84.0484,33.227902,87.858334,-3.31881,n.a.,n.a.,7920000.0,4,2024,1,-1.7296125948959837,-2.887214880213174e-05
5126,2024-08-01 14:00:00,96.217625,28.389611111111112,-7.093,6.335,0.0025885167509,0.0402511,34.3096 /L,145.6077,32.490428,92.39631,2.2627228,n.a.,n.a.,18453600.0,8,2024,1,1.5375400272673492,-1.1152997165025415e-05
4944,2024-07-25 00:00:00,352.048375,-4.877305555555556,-11.515,4.487,0.00244142951098,0.0100995,131.5134 /L,48.3838,36.428769,61.942413,0.5419684,n.a.,n.a.,17798400.0,7,2024,25,-2.9641281161630424,4.755158133137524e-05
5351,2024-08-10 23:00:00,207.07533333333333,-12.719722222222222,-9.218,5.604,0.00269602102327,-0.0251089,71.4380 /T,108.4175,29.756172,115.45685,-1.485031,n.a.,n.a.,19263600.0,8,2024,10,-0.48300477395067914,2.8072528892985043e-05
4294,2024-06-27 22:00:00,354.41558333333336,-3.8905,-10.637,5.012,0.00246867358655,0.002974,103.1274 /L,76.7372,35.546259,61.862033,0.1619094,n.a.,n.a.,15458400.0,6,2024,27,-3.00239393576067,8.211190399397923e-05
7818,2024-11-21 18:00:00,138.372375,20.177472222222224,-10.626,4.919,0.00262147248922,0.0614091,104.8450 /L,75.0081,31.440776,110.72943,3.5286644,n.a.,n.a.,28144800.0,11,2024,21,0.788627204279469,-3.4022184725213296e-05
1420,2024-02-29 04:00:00,207.52225,-11.280888888888889,-11.31,4.470,0.00268432824286,-0.0326012,129.6170 /L,50.2637,30.107597,115.64162,-1.907744,n.a.,n.a.,5112000.0,2,2024,29,-0.4869511045190116,1.650240805437398e-05
7259,2024-10-29 11:00:00,182.73470833333334,0.85525,-6.963,6.301,0.00271420390874,0.0047998,33.3250 /L,146.5886,29.546836,118.62654,0.2789669,n.a.,n.a.,26132400.0,10,2024,29,-0.027456330858062226,3.8803752376860914e-05
1787,2024-03-15 11:00:00,61.26016666666667,24.840277777777775,-9.289,5.610,0.00252608524063,0.0720461,69.0973 /T,110.7667,33.891874,75.599883,3.9804278,n.a.,n.a.,6433200.0,3,2024,15,2.131475178616917,-3.754106659453315e-06
4344,2024-06-30 00:00:00,20.568666666666665,9.74275,-9.585,5.526,0.0024799097498,0.0152878,75.7226 /L,104.1418,35.227193,63.241627,0.8280246,n.a.,n.a.,15638400.0,6,2024,30,2.794133330171313,5.466409174020642e-05
2885,2024-04-30 05:00:00,296.66083333333336,-25.55997222222222,-10.702,4.938,0.00253004283677,-0.0452342,106.1446 /L,73.7174,33.823305,78.743143,-2.502418,n.a.,n.a.,10386000.0,4,2024,30,-2.0624928939847824,-9.067342443821753e-06
291,2024-01-13 03:00:00,318.3908333333333,-19.185388888888887,-6.372,6.339,0.002422210098,-0.0055482,22.8767 /T,157.0685,37.111403,70.440423,-0.297903,n.a.,n.a.,1047600.0,1,2024,13,-2.4207815307303298,-6.542650028910002e-05
117,2024-01-05 21:00:00,211.31370833333332,-12.062472222222222,-9.301,5.553,0.00263319197261,-0.0570528,70.7121 /L,109.1428,31.176298,114.70503,-3.292441,n.a.,n.a.,421200.0,1,2024,5,-0.554421855651255,-3.238233200489283e-05
6562,2024-09-30 10:00:00,164.01920833333332,9.193722222222222,-6.341,6.382,0.00270443549283,0.0189136,25.7309 /L,154.2016,29.796466,117.35301,1.1073191,n.a.,n.a.,23623200.0,9,2024,30,0.31732050794833294,3.223783215771823e-05
6123,2024-09-12 03:00:00,269.8383333333333,-27.322916666666664,-10.468,5.042,0.00258096762961,-0.0690511,100.3080 /T,79.5475,32.440473,90.508548,-3.902101,n.a.,n.a.,22042800.0,9,2024,12,-1.6042589607308857,-1.1984992811762529e-05
7566,2024-11-11 06:00:00,346.84183333333334,-6.393000000000001,-11.107,4.722,0.00245827997816,-0.0481867,115.9379 /T,63.9342,35.839564,62.325678,-2.588247,n.a.,n.a.,27237600.0,11,2024,11,-2.878251073073563,4.832438577600552e-05
5091,2024-07-31 03:00:00,74.51454166666667,27.409305555555555,-8.308,6.008,0.00255441994365,0.0405562,51.9807 /L,127.9054,33.274884,82.121369,2.2570148,n.a.,n.a.,18327600.0,7,2024,31,1.9094818259810493,-4.1655879239534295e-06
5648,2024-08-23 08:00:00,17.972166666666666,8.908,-11.502,4.500,0.00243107023796,0.0359246,130.3687 /L,49.5267,36.705908,62.740848,1.9112023,n.a.,n.a.,20332800.0,8,2024,23,2.836753748414178,1.3515009597710615e-05
8068,2024-12-02 04:00:00,259.323875,-26.012583333333332,-5.106,5.947,0.00262999707321,-0.0371888,11.5111 /T,168.4584,31.571622,95.254378,-2.127625,n.a.,n.a.,29044800.0,12,2024,2,-1.419392613395197,1.9132389080589625e-05
8664,2024-12-27 00:00:00,226.03983333333332,-20.781861111111112,-7.901,6.062,0.0026754292709,-0.0336189,45.9166 /L,133.9711,30.33871,109.31361,-1.966473,n.a.,n.a.,31190400.0,12,2024,27,-0.8313551394623041,2.2152681728417317e-05
1268,2024-02-22 20:00:00,138.78670833333334,20.660027777777778,-12.139,3.814,0.00269967318788,0.0200499,161.0478 /T,18.9013,29.93798,110.04384,1.1811492,n.a.,n.a.,4564800.0,2,2024,22,0.7827404077093019,4.3882090398403035e-05
4587,2024-07-10 03:00:00,159.12416666666667,11.777111111111111,-7.976,6.085,0.00268441193867,0.0278556,48.3481 /T,131.5387,30.128602,116.09544,1.6283414,n.a.,n.a.,16513200.0,7,2024,10,0.4085502378306653,1.4336308421097465e-05
2179,2024-03-31 19:00:00,264.0007083333333,-27.7155,-10.687,4.915,0.00257988378413,-0.055841,106.4451 /L,73.4132,32.501171,94.098413,-3.151962,n.a.,n.a.,7844400.0,3,2024,31,-1.5045526223556103,-2.3001671514354897e-05
7258,2024-10-29 10:00:00,182.30245833333333,0.6192777777777778,-6.997,6.295,0.00271408343043,0.0052141,33.7741 /L,146.1385,29.546946,118.63353,0.3034934,n.a.,n.a.,26128800.0,10,2024,29,-0.02061501951368623,3.867273541069112e-05
5193,2024-08-04 09:00:00,134.78620833333332,21.530944444444444,-4.258,4.682,0.00265079775969,0.0358269,4.3818 /T,175.6067,31.072939,109.21971,2.0552093,n.a.,n.a.,18694800.0,8,2024,4,0.8540521709489387,-1.2530005854150678e-06
7395,2024-11-04 03:00:00,248.42258333333334,-25.300805555555556,-6.691,6.343,0.00265896703179,-0.0342074,29.2536 /T,150.6714,30.818179,100.48775,-1.982931,n.a.,n.a.,26622000.0,11,2024,4,-1.229417597635414,3.197721521350271e-05
4425,2024-07-03 09:00:00,67.08158333333333,26.098138888888887,-6.992,6.365,0.00252772167925,0.0338382,32.3732 /L,147.5502,34.080656,78.586836,1.8564456,n.a.,n.a.,15930000.0,7,2024,3,2.0343130923334245,-1.5087968457144774e-05
4570,2024-07-09 10:00:00,151.129375,15.423305555555554,-7.47,6.237,0.00267163869098,0.0343487,40.5061 /T,139.396,30.459776,114.21972,1.9956072,n.a.,n.a.,16452000.0,7,2024,9,0.5560506325044497,6.122345961340637e-06
525,2024-01-22 21:00:00,89.11041666666667,28.15544444444444,-11.841,4.111,0.00262579411174,0.0381209,146.9256 /T,32.991,31.588713,88.114928,2.1822568,n.a.,n.a.,1890000.0,1,2024,22,1.6595688373144153,3.8626256699793304e-05
5623,2024-08-22 07:00:00,4.294125,1.6481388888888888,-11.907,4.215,0.00241403786736,0.0200042,144.7384 /L,35.1829,37.289573,61.449144,1.0578195,n.a.,n.a.,20242800.0,8,2024,22,3.0537812585036095,3.74488337719389e-05
8107,2024-12-03 19:00:00,282.88783333333333,-26.084083333333336,-6.819,6.323,0.00259442886577,-0.038307,30.0207 /T,149.9038,32.375375,84.056836,-2.165716,n.a.,n.a.,29185200.0,12,2024,3,-1.8261983183596338,2.5873574579067526e-05
6817,2024-10-11 01:00:00,293.55079166666667,-25.150333333333336,-10.255,5.156,0.00255438227081,-0.0666889,93.0941 /T,86.7595,33.119688,79.332379,-3.730932,n.a.,n.a.,24541200.0,10,2024,11,-2.007754071887071,8.132518965301826e-06
6794,2024-10-10 02:00:00,279.52441666666664,-27.559916666666666,-9.777,5.374,0.00259004218442,-0.0616806,81.5192 /T,98.3337,32.219543,85.855259,-3.50003,n.a.,n.a.,24458400.0,10,2024,10,-1.7720218327927078,1.524013721349634e-05
2818,2024-04-27 10:00:00,255.205125,-26.617666666666665,-11.634,4.297,0.00260048125932,-0.041137,140.2138 /L,39.6918,32.163339,98.182008,-2.325698,n.a.,n.a.,10144800.0,4,2024,27,-1.3499032471821901,-1.6549994883539084e-05
6931,2024-10-15 19:00:00,359.0525,-0.82525,-12.251,3.942,0.00239767334017,-0.0274291,156.0912 /T,23.8529,37.826147,61.331398,-1.428069,n.a.,n.a.,24951600.0,10,2024,15,-3.074386136602735,2.5130594395191864e-05
2920,2024-05-01 16:00:00,317.75825,-20.947499999999998,-10.08,5.280,0.00249250095565,-0.0431358,87.5522 /L,92.3062,34.827837,70.193145,-2.354299,n.a.,n.a.,10512000.0,5,2024,1,-2.4144774111955374,3.8875696008900534e-06
870,2024-02-06 06:00:00,265.60379166666667,-27.886055555555554,-8.332,5.973,0.00250660370842,-0.0716635,50.6442 /L,129.2429,34.493438,93.443906,-3.92627,n.a.,n.a.,3132000.0,2,2024,6,-1.532661723947967,-9.354598477399846e-05
1100,2024-02-15 20:00:00,43.164833333333334,19.19275,-9.806,5.377,0.00251598294682,0.0638426,80.1255 /T,99.7307,34.15237,68.757254,3.5163987,n.a.,n.a.,3960000.0,2,2024,15,2.428946988449708,2.961532624314294e-05
3753,2024-06-05 09:00:00,56.86145833333333,23.716416666666667,-5.55,6.249,0.0024896198541,0.0336246,15.3947 /L,164.5677,35.174595,74.038109,1.8139498,n.a.,n.a.,13510800.0,6,2024,5,2.2044377736014167,-3.00818536971394e-05
3689,2024-06-02 17:00:00,20.034833333333335,9.239305555555555,-8.291,6.040,0.00246088629681,0.0040373,50.3349 /L,129.5578,35.860414,63.052386,0.2132313,n.a.,n.a.,13280400.0,6,2024,2,2.8020275438746407,3.705628635290465e-05
8146,2024-12-05 10:00:00,306.16229166666665,-22.190555555555555,-8.22,5.994,0.00255841020247,-0.0383467,49.5094 /T,130.3774,33.189424,73.787792,-2.143389,n.a.,n.a.,29325600.0,12,2024,5,-2.2176313517497244,4.057807506025303e-05
4613,2024-07-11 05:00:00,170.81908333333334,5.877722222222222,-8.651,5.840,0.00269809315449,0.0154169,60.2118 /T,119.6562,29.763076,117.88418,0.9071195,n.a.,n.a.,16606800.0,7,2024,11,0.19130370861990903,2.3841583751693825e-05
534,2024-01-23 06:00:00,94.471375,28.218888888888888,-11.947,4.021,0.00263391630286,0.0368752,151.2094 /T,28.7168,31.415543,90.655225,2.1164646,n.a.,n.a.,1922400.0,1,2024,23,1.5672264310832211,3.720009245475244e-05
6695,2024-10-05 23:00:00,223.81395833333335,-19.664416666666668,-7.063,6.298,0.00269522990669,-0.0252721,34.6257 /T,145.2865,29.958413,110.59824,-1.487933,n.a.,n.a.,24102000.0,10,2024,5,-0.7900210232117549,3.980574234472298e-05
1425,2024-02-29 09:00:00,209.853,-12.201694444444444,-11.249,4.513,0.00268027396156,-0.0347967,127.3199 /L,52.5572,30.185437,115.10343,-2.034362,n.a.,n.a.,5130000.0,2,2024,29,-0.5295803054435243,1.3836748380948501e-05
6542,2024-09-29 14:00:00,154.91845833333332,13.634472222222222,-7.078,6.298,0.00269362421994,0.0260815,34.8770 /L,145.0345,29.989551,115.56848,1.5254311,n.a.,n.a.,23551200.0,9,2024,29,0.4859847398054902,2.5768256417075305e-05
5460,2024-08-15 12:00:00,265.9220833333333,-27.548055555555557,-11.191,4.633,0.0025595093409,-0.0697369,123.4491 /T,56.4302,33.071924,92.440175,-3.895911,n.a.,n.a.,19656000.0,8,2024,15,-1.5372695535349405,-4.0187057178777026e-05
7633,2024-11-14 01:00:00,23.359833333333334,11.690055555555556,-12.205,3.970,0.00240833044042,-0.0084644,154.0625 /T,25.8764,37.511165,63.806696,-0.438979,n.a.,n.a.,27478800.0,11,2024,14,2.75106547780681,-2.4568124200700057e-05
6024,2024-09-08 00:00:00,215.550875,-16.852611111111113,-8.292,5.961,0.00269861805968,-0.0256557,53.4378 /T,126.4388,29.77544,113.26561,-1.516471,n.a.,n.a.,21686400.0,9,2024,8,-0.64007472088562,3.632231202524731e-05
5789,2024-08-29 05:00:00,101.96316666666667,28.198694444444445,-8.489,5.922,0.00260364718592,0.0474614,55.6066 /L,124.2713,31.993026,95.250881,2.6955788,n.a.,n.a.,20840400.0,8,2024,29,1.4378955675527865,-5.52335127822429e-06
12,2024-01-01 12:00:00,164.22908333333334,10.165305555555555,-10.993,4.659,0.00270632989537,0.0019338,118.5932 /L,61.2686,29.560085,116.48437,0.1173704,n.a.,n.a.,43200.0,1,2024,1,0.31624169405963326,3.411033224630985e-05
8416,2024-12-16 16:00:00,103.2115,27.842388888888888,-12.344,3.770,0.00251200478101,0.054805,162.4474 /L,17.5088,34.536301,96.205966,2.9971203,n.a.,n.a.,30297600.0,12,2024,16,1.4154218799723184,-9.92206074675781e-05
2897,2024-04-30 17:00:00,304.02045833333335,-23.058916666666665,-10.504,5.052,0.00251700013258,-0.04503,99.8358 /L,80.0233,34.160938,75.559365,-2.479904,n.a.,n.a.,10429200.0,4,2024,30,-2.182944605870735,-5.723348853786149e-06
5830,2024-08-30 22:00:00,125.60325,24.252583333333334,-7.165,6.302,0.00264608331104,0.038408,35.7572 /L,144.1547,31.077737,105.80725,2.2081896,n.a.,n.a.,20988000.0,8,2024,30,1.019635814167599,3.974479616316185e-06
7864,2024-11-23 16:00:00,160.73054166666665,10.606972222222222,-9.802,5.315,0.00267778444794,0.0388862,83.2983 /L,96.5473,30.11545,116.70642,2.2838176,n.a.,n.a.,28310400.0,11,2024,23,0.3777682757503978,6.933194584023139e-06
8473,2024-12-19 01:00:00,137.11341666666667,20.370305555555557,-11.51,4.377,0.00259465682223,0.0611114,133.6385 /L,46.2525,32.23939,110.41607,3.4626177,n.a.,n.a.,30502800.0,12,2024,19,0.8108564050243167,-5.9698495301553633e-05
2014,2024-03-24 22:00:00,180.84904166666666,1.1161666666666668,-12.492,3.480,0.00271230518987,-0.0098174,175.7076 /T,4.2806,29.687998,118.54237,-0.572202,n.a.,n.a.,7250400.0,3,2024,24,0.005765504300239909,3.688194177744325e-05
8192,2024-12-07 08:00:00,331.79808333333335,-13.355083333333333,-9.513,5.506,0.00251638968345,-0.0371987,73.2802 /T,106.5796,34.202207,65.225683,-2.049508,n.a.,n.a.,29491200.0,12,2024,7,-2.636877633795073,6.377602070992269e-05
299,2024-01-13 11:00:00,323.3280833333333,-18.90425,-6.758,6.338,0.00242171585769,0.0003901,27.3853 /T,152.5499,37.110032,68.758937,0.0154194,n.a.,n.a.,1076400.0,1,2024,13,-2.505242706452794,-5.2588298263177725e-05
5283,2024-08-08 03:00:00,177.1275,2.30325,-7.463,6.228,0.00270643941815,0.0107843,40.7254 /T,139.1748,29.678832,118.45931,0.6320798,n.a.,n.a.,19018800.0,8,2024,8,0.07309103102875696,3.118629706681244e-05
6490,2024-09-27 10:00:00,129.05916666666667,23.38447222222222,-8.661,5.832,0.00264862618138,0.0459771,59.0890 /L,120.7808,30.880803,107.25685,2.6597014,n.a.,n.a.,23364000.0,9,2024,27,0.9577286983834062,2.5946665657599136e-06
5944,2024-09-04 16:00:00,179.847375,0.7403333333333333,-5.563,6.303,0.00271307514481,0.008432,17.3076 /T,162.6466,29.63993,118.65251,0.4916024,n.a.,n.a.,21398400.0,9,2024,4,0.022066605871648826,3.766643521762496e-05
7040,2024-10-20 08:00:00,64.16479166666667,25.970916666666664,-11.779,4.278,0.00245332616577,0.0625277,139.9940 /L,39.9156,36.05868,77.555363,3.3508843,n.a.,n.a.,25344000.0,10,2024,20,2.0843121552189583,-8.288460311066436e-05
2557,2024-04-16 13:00:00,128.73854166666666,23.817833333333333,-10.336,5.071,0.00266620757659,0.0452918,98.3539 /T,81.4956,30.39405,106.37649,2.6481862,n.a.,n.a.,9205200.0,4,2024,16,0.9643955596864522,2.0586699429418417e-05
3217,2024-05-14 01:00:00,130.85875,23.116555555555557,-9.37,5.551,0.00264808712944,0.0508382,73.7991 /T,106.0567,30.836307,107.23753,2.9468705,n.a.,n.a.,11581200.0,5,2024,14,0.9259739932059378,1.3881645668286507e-07
1765,2024-03-14 13:00:00,48.151291666666665,21.111416666666667,-8.721,5.851,0.00248831553306,0.069829,57.3913 /T,122.4879,34.976147,70.440829,3.7945013,n.a.,n.a.,6354000.0,3,2024,14,2.347922332013951,-1.045479764333725e-05
